Ocupação;Quantitativo;Porcentagem;Ano
Feirante, Ambulante e Mascate;315;0,0007;2012
Ferroviário;42;0,0001;2012
Fiandeiro, Tecelão, Tingidor e Assemelhados;30;0,0001;2012
Fiscal;729;0,0015;2012
Fiscal de Transporte Coletivo;52;0,0001;2012
Fisioterapeuta e Terapeuta Ocupacional;605;0,0013;2012
Fonoaudiólogo;62;0,0001;2012
Fotógrafo e Assemelhados;572;0,0012;2012
Frentista;690;0,0014;2012
Funileiro;284;0,0006;2012
Físico;5;0;2012
Gari ou Lixeiro;393;0,0008;2012
Garimpeiro;65;0,0001;2012
Garçom;488;0,001;2012
Geofísico;3;0;2012
Gerente;2363;0,0049;2012
Geógrafo;53;0,0001;2012
Geólogo;25;0,0001;2012
Governanta;22;0;2012
Guardador de Veículos;17;0;2012
Guia de Turismo;96;0,0002;2012
Historiador;55;0,0001;2012
Industrial;887;0,0018;2012
Jardineiro;267;0,0006;2012
Joalheiro e Ourives;14;0;2012
Jornaleiro;48;0,0001;2012
Jornalista e Redator;1108;0,0023;2012
Lanterneiro e Pintor de Veículos;157;0,0003;2012
Lavador de Veículos;122;0,0003;2012
Lavandeiro, Tintureiro e Assemelhados;35;0,0001;2012
Leiloeiro, Avaliador e Assemelhados;15;0;2012
Leiturista;67;0,0001;2012
Locutor e Comentarista de Rádio e Televisão e Radialista;1617;0,0033;2012
Magistrado;25;0,0001;2012
Manicure e Maquilador;443;0,0009;2012
Maquinista e Foguista de Embarcações e Assemelhados;32;0,0001;2012
Marinheiro Civil, Canoeiro, Embarcado e Assemelhados;123;0,0003;2012
Massagista;154;0,0003;2012
Matemático e Atuário;23;0;2012
Mecânico de Manutenção;2861;0,0059;2012
Membro das Forças Armadas;191;0,0004;2012
Membro do Ministério Público;8;0;2012
Mestre e Contramestre de Embarcação;10;0;2012
Meteorologista;9;0;2012
Militar Reformado;1300;0,0027;2012
Ministro de Estado;29;0,0001;2012
Modelo;26;0,0001;2012
Montador de Estrutura Metálica;132;0,0003;2012
Montador de Máquinas;94;0,0002;2012
Motoboy;927;0,0019;2012
Motorista Particular;4706;0,0097;2012
Motorista de Veículos de Transporte Coletivo de Passageiros;7018;0,0145;2012
Motorista de Veículos de Transporte de Carga;4931;0,0102;2012
Médico;3078;0,0064;2012
Músico;1062;0,0022;2012
Nutricionista e Assemelhados;167;0,0003;2012
Oceanógrafo;31;0,0001;2012
Ocupante de Cargo em Comissão;932;0,0019;2012
Odontólogo;1324;0,0027;2012
Office-Boy e Contínuo;59;0,0001;2012
Operador de Aparelhos de Produção Industrial;1186;0,0025;2012
Operador de Computador;131;0,0003;2012
Operador de Equipamento Médico e Odontológico;28;0,0001;2012
Operador de Equipamento de Rádio, Televisão, Som e Cinema;154;0,0003;2012
Operador de Implemento de Agricultura, Pecuária e Exploração Florestal;604;0,0013;2012
Operador de Instalação de Produção de Energia Elétrica e Nuclear;39;0,0001;2012
Padeiro, Confeiteiro e Assemelhados;920;0,0019;2012
Paramédico;6;0;2012
Pecuarista;2416;0,005;2012
Pedagogo;2230;0,0046;2012
Pescador;2164;0,0045;2012
Petroleiro;39;0,0001;2012
Piloto de Aviação Comercial, Navegador, Mecânico de Vôo e Assemelhados;19;0;2012
Policial Civil;1095;0,0023;2012
Policial Militar;3596;0,0074;2012
Porteiro de Edifício, Ascensorista, Garagista e Zelador;526;0,0011;2012
Prefeito;1949;0,004;2012
Produtor Agropecuário;2877;0,006;2012
Produtor de Espetáculos Públicos;250;0,0005;2012
Professor de Ensino Fundamental;13534;0,028;2012
Professor de Ensino Médio;11547;0,0239;2012
Professor de Ensino Superior;1535;0,0032;2012
Professor e Instrutor de Formação Profissional;1073;0,0022;2012
Programador de Computador;54;0,0001;2012
Protético;232;0,0005;2012
Psicólogo;557;0,0012;2012
Publicitário;505;0,001;2012
Químico;111;0,0002;2012
Recepcionista;849;0,0018;2012
Relações-Públicas;142;0,0003;2012
Relojoeiro e Montador de Instrumento de Precisão;29;0,0001;2012
Representante Comercial;1794;0,0037;2012
Sacerdote ou Membro de Ordem ou Seita Religiosa;800;0,0017;2012
Salva-Vidas;27;0,0001;2012
Secretário e Datilógrafo;1837;0,0038;2012
Securitário;68;0,0001;2012
Senador;4;0;2012
Serralheiro;604;0,0013;2012
Serventuário de Justiça;304;0,0006;2012
Servidor Público Civil Aposentado;1793;0,0037;2012
Servidor Público Estadual;9305;0,0193;2012
Servidor Público Federal;2461;0,0051;2012
Servidor Público Municipal;39365;0,0815;2012
Servidor da Justiça Eleitoral;16;0;2012
Sociólogo;93;0,0002;2012
Supervisor, Inspetor e Agente de Compras e Vendas;526;0,0011;2012
Tabelião;111;0,0002;2012
Tapeceiro;108;0,0002;2012
Taquígrafo e Estenógrafo;4;0;2012
Taxista;1583;0,0033;2012
Telefonista;207;0,0004;2012
Terapeuta;103;0,0002;2012
Torneiro Mecânico;179;0,0004;2012
Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados;155;0,0003;2012
Trabalhador Florestal;84;0,0002;2012
Trabalhador Metalúrgico e Siderúrgico;477;0,001;2012
Trabalhador Rural;8237;0,0171;2012
Trabalhador de Artes Gráficas;70;0,0001;2012
Trabalhador de Construção Civil;3740;0,0077;2012
Trabalhador de Curtimento;27;0,0001;2012
Trabalhador de Fabricação de Calçados e Artefatos de Couro;187;0,0004;2012
Trabalhador de Fabricação de Papel e Papelão;39;0,0001;2012
Trabalhador de Fabricação de Produtos Têxteis (Exceto Roupas);81;0,0002;2012
Trabalhador de Fabricação de Produtos de Borracha e Plástico;36;0,0001;2012
Trabalhador de Fabricação de Roupas;293;0,0006;2012
Trabalhador de Fabricação e Preparação de Alimentos e Bebidas;194;0,0004;2012
Trabalhador de Fabricação, Vulcanização e Reparação de Pneumáticos;16;0;2012
Trabalhador de Hotelaria;46;0,0001;2012
Trabalhador de Minas e Pedreiras, Sondador e Assemelhados;69;0,0001;2012
Trabalhador de Tratamento de Fumo e de Fabricação de Cigarros/Charutos;9;0;2012
Trabalhador de Usinagem de Metais;49;0,0001;2012
Trabalhador em Atividade de Processamento Químico;32;0,0001;2012
Tradutor, Intérprete e Filólogo;15;0;2012
Técnico Contabilidade, Estatística, Economia Doméstica e Administração;912;0,0019;2012
Técnico Têxtil;14;0;2012
Técnico de Biologia;13;0;2012
Técnico de Eletricidade, Eletrônica e Telecomunicações;679;0,0014;2012
Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);2649;0,0055;2012
Técnico de Laboratório e Raios X;343;0,0007;2012
Técnico de Mecânica;173;0,0004;2012
Técnico de Mineração, Metalurgia e Geologia;63;0,0001;2012
Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;234;0,0005;2012
Técnico de Química;81;0,0002;2012
Técnico em Agronomia e Agrimensura;753;0,0016;2012
Técnico em Edificações;89;0,0002;2012
Técnico em Informática;438;0,0009;2012
Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;4790;0,0099;2012
Vendedor de Comércio Varejista e Atacadista;3663;0,0076;2012
Vereador;20821;0,0431;2012
Veterinário;545;0,0011;2012
Vigilante;3891;0,0081;2012
Zootecnista;90;0,0002;2012
Administrador;6678;0,0134;2016
Advogado;8316;0,0167;2016
Agenciador de Propaganda;95;0,0002;2016
Agente Administrativo;3670;0,0074;2016
Agente Postal;238;0,0005;2016
Agente de Saúde e Sanitarista;3729;0,0075;2016
Agente de Serviços Funerários e Embalsamador;99;0,0002;2016
Agente de Viagem;102;0,0002;2016
Agricultor;35843;0,0721;2016
Agrônomo;516;0,001;2016
Alfaiate e Costureiro;318;0,0006;2016
Almoxarife;302;0,0006;2016
Analista de Sistemas;314;0,0006;2016
Antropólogo;5;0;2016
Aposentado (Exceto Servidor Público);16311;0,0328;2016
Arqueólogo;6;0;2016
Arquiteto;319;0,0006;2016
Arquivista e Museólogo;13;0;2016
Artesão;828;0,0017;2016
Artista Plástico e Assemelhados;181;0,0004;2016
Artista de Circo;37;0,0001;2016
Assistente Social;1584;0,0032;2016
Astrólogo;4;0;2016
Astrônomo;179;0,0004;2016
Atendente de Lanchonete e Restaurante;454;0,0009;2016
Atleta Profissional e Técnico em Desportos;218;0,0004;2016
Ator e Diretor de Espetáculos Públicos;123;0,0002;2016
Auxiliar de Escritório e Assemelhados;4942;0,0099;2016
Auxiliar de Laboratório;243;0,0005;2016
Bacteriologista e Assemelhados;7;0;2016
Bancário e Economiário;763;0,0015;2016
Bibliotecário;56;0,0001;2016
Biomédico;124;0,0002;2016
Biólogo;210;0,0004;2016
Bombeiro Civil;156;0,0003;2016
Bombeiro Militar;282;0,0006;2016
Bombeiro e Instalador de Gás, Água, Esgoto e Assemelhados;83;0,0002;2016
Cabeleireiro e Barbeiro;4708;0,0095;2016
Cantor e Compositor;621;0,0012;2016
Capitalista de Ativos Financeiros;8;0;2016
Carpinteiro, Marceneiro e Assemelhados;1394;0,0028;2016
Carvoeiro;21;0;2016
Catador de Recicláveis;122;0,0002;2016
Ceramista e Oleiro;89;0,0002;2016
Chapeleiro;2;0;2016
Chaveiro;82;0,0002;2016
Cientista Político;32;0,0001;2016
Cobrador de Transporte Coletivo;277;0,0006;2016
Comandante de Embarcações;12;0;2016
Comerciante;32087;0,0646;2016
Comerciário;3522;0,0071;2016
Comissário de Bordo;6;0;2016
Comunicólogo;83;0,0002;2016
Contador;2042;0,0041;2016
Controlador de Tráfego Aéreo;6;0;2016
Coreógrafo e Bailarino;36;0,0001;2016
Corretor de Imóveis, Seguros, Títulos e Valores;2211;0,0044;2016
Cortador, Polidor e Gravador de Pedras;26;0,0001;2016
Coveiro;47;0,0001;2016
Cozinheiro;1283;0,0026;2016
Decorador;139;0,0003;2016
Demonstrador;2;0;2016
Deputado;193;0,0004;2016
Desenhista;151;0,0003;2016
Despachante;365;0,0007;2016
Detetive Particular;31;0,0001;2016
Digitador;178;0,0004;2016
Diplomata;2;0;2016
Diretor de Empresas;264;0,0005;2016
Diretor de Estabelecimento de Ensino;334;0,0007;2016
Dona de Casa;24432;0,0492;2016
Economista;301;0,0006;2016
Economista Doméstico;15;0;2016
Eletricista e Assemelhados;2403;0,0048;2016
Embalador, Empacotador e Assemelhados;163;0,0003;2016
Empregado Doméstico;992;0,002;2016
Empresário;25827;0,052;2016
Encanador, Soldador, Chapeador e Caldeireiro;432;0,0009;2016
Enfermeiro;3732;0,0075;2016
Engenheiro;1873;0,0038;2016
Engraxate;7;0;2016
Escritor e Crítico;84;0,0002;2016
Escultor e Pintor;168;0,0003;2016
Estatístico;8;0;2016
Esteticista;328;0,0007;2016
Estivador, Carregador e Assemelhados;96;0,0002;2016
Estofador;65;0,0001;2016
Estudante, Bolsista, Estagiário e Assemelhados;9289;0,0187;2016
Farmacêutico;810;0,0016;2016
Faxineiro;732;0,0015;2016
Feirante, Ambulante e Mascate;317;0,0006;2016
Ferroviário;44;0,0001;2016
Fiandeiro, Tecelão, Tingidor e Assemelhados;22;0;2016
Fiscal;648;0,0013;2016
Fiscal de Transporte Coletivo;53;0,0001;2016
Fisioterapeuta e Terapeuta Ocupacional;715;0,0014;2016
Fonoaudiólogo;58;0,0001;2016
Fotógrafo e Assemelhados;616;0,0012;2016
Frentista;860;0,0017;2016
Funileiro;243;0,0005;2016
Físico;8;0;2016
Gari ou Lixeiro;439;0,0009;2016
Garimpeiro;55;0,0001;2016
Garçom;487;0,001;2016
Gerente;2232;0,0045;2016
Geógrafo;52;0,0001;2016
Geólogo;21;0;2016
Governanta;19;0;2016
Guardador de Veículos;17;0;2016
Guia de Turismo;76;0,0002;2016
Historiador;69;0,0001;2016
Industrial;733;0,0015;2016
Jardineiro;353;0,0007;2016
Joalheiro e Ourives;12;0;2016
Jornaleiro;47;0,0001;2016
Jornalista e Redator;1319;0,0027;2016
Lanterneiro e Pintor de Veículos;164;0,0003;2016
Lavador de Veículos;159;0,0003;2016
Lavandeiro, Tintureiro e Assemelhados;38;0,0001;2016
Leiloeiro, Avaliador e Assemelhados;17;0;2016
Leiturista;73;0,0001;2016
Locutor e Comentarista de Rádio e Televisão e Radialista;1541;0,0031;2016
Magistrado;11;0;2016
Manicure e Maquilador;641;0,0013;2016
Maquinista e Foguista de Embarcações e Assemelhados;24;0;2016
Marinheiro Civil, Canoeiro, Embarcado e Assemelhados;132;0,0003;2016
Massagista;127;0,0003;2016
Matemático e Atuário;19;0;2016
Mecânico de Manutenção;3072;0,0062;2016
Membro das Forças Armadas;123;0,0002;2016
Membro do Ministério Público;10;0;2016
Mestre e Contramestre de Embarcação;13;0;2016
Meteorologista;4;0;2016
Militar Reformado;1362;0,0027;2016
Ministro de Estado;25;0,0001;2016
Modelo;31;0,0001;2016
Montador de Estrutura Metálica;198;0,0004;2016
Montador de Máquinas;70;0,0001;2016
Motoboy;1072;0,0022;2016
Motorista Particular;4799;0,0097;2016
Motorista de Veículos de Transporte Coletivo de Passageiros;7209;0,0145;2016
Motorista de Veículos de Transporte de Carga;5076;0,0102;2016
Médico;2526;0,0051;2016
Músico;1088;0,0022;2016
Nutricionista e Assemelhados;212;0,0004;2016
Oceanógrafo;79;0,0002;2016
Ocupante de Cargo em Comissão;596;0,0012;2016
Odontólogo;1221;0,0025;2016
Office-Boy e Contínuo;66;0,0001;2016
Operador de Aparelhos de Produção Industrial;1159;0,0023;2016
Operador de Computador;127;0,0003;2016
Operador de Equipamento Médico e Odontológico;20;0;2016
Operador de Equipamento de Rádio, Televisão, Som e Cinema;156;0,0003;2016
Operador de Implemento de Agricultura, Pecuária e Exploração Florestal;639;0,0013;2016
Operador de Instalação de Produção de Energia Elétrica e Nuclear;48;0,0001;2016
Padeiro, Confeiteiro e Assemelhados;915;0,0018;2016
Paramédico;3;0;2016
Pecuarista;1889;0,0038;2016
Pedagogo;2214;0,0045;2016
Pescador;2580;0,0052;2016
Petroleiro;24;0;2016
Piloto de Aviação Comercial, Navegador, Mecânico de Vôo e Assemelhados;38;0,0001;2016
Policial Civil;1025;0,0021;2016
Policial Militar;3195;0,0064;2016
Porteiro de Edifício, Ascensorista, Garagista e Zelador;602;0,0012;2016
Prefeito;2034;0,0041;2016
Produtor Agropecuário;2830;0,0057;2016
Produtor de Espetáculos Públicos;236;0,0005;2016
Professor de Ensino Fundamental;12132;0,0244;2016
Professor de Ensino Médio;9140;0,0184;2016
Professor de Ensino Superior;1329;0,0027;2016
Professor e Instrutor de Formação Profissional;1243;0,0025;2016
Programador de Computador;60;0,0001;2016
Protético;192;0,0004;2016
Psicólogo;697;0,0014;2016
Publicitário;548;0,0011;2016
Químico;129;0,0003;2016
Recepcionista;916;0,0018;2016
Relações-Públicas;111;0,0002;2016
Relojoeiro e Montador de Instrumento de Precisão;28;0,0001;2016
Representante Comercial;1656;0,0033;2016
Sacerdote ou Membro de Ordem ou Seita Religiosa;773;0,0016;2016
Salva-Vidas;28;0,0001;2016
Secretário e Datilógrafo;1397;0,0028;2016
Securitário;75;0,0002;2016
Senador;2;0;2016
Serralheiro;682;0,0014;2016
Serventuário de Justiça;173;0,0003;2016
Servidor Público Civil Aposentado;1967;0,004;2016
Servidor Público Estadual;5970;0,012;2016
Servidor Público Federal;1782;0,0036;2016
Servidor Público Municipal;32012;0,0644;2016
Servidor da Justiça Eleitoral;17;0;2016
Sociólogo;95;0,0002;2016
Supervisor, Inspetor e Agente de Compras e Vendas;581;0,0012;2016
Tabelião;69;0,0001;2016
Tapeceiro;105;0,0002;2016
Taquígrafo e Estenógrafo;4;0;2016
Taxista;1799;0,0036;2016
Telefonista;186;0,0004;2016
Terapeuta;107;0,0002;2016
Torneiro Mecânico;193;0,0004;2016
Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados;140;0,0003;2016
Trabalhador Florestal;72;0,0001;2016
Trabalhador Metalúrgico e Siderúrgico;474;0,001;2016
Trabalhador Rural;7973;0,016;2016
Trabalhador de Artes Gráficas;92;0,0002;2016
Trabalhador de Construção Civil;4350;0,0088;2016
Trabalhador de Curtimento;9;0;2016
Trabalhador de Fabricação de Calçados e Artefatos de Couro;158;0,0003;2016
Trabalhador de Fabricação de Papel e Papelão;20;0;2016
Trabalhador de Fabricação de Produtos Têxteis (Exceto Roupas);65;0,0001;2016
Trabalhador de Fabricação de Produtos de Borracha e Plástico;24;0;2016
Trabalhador de Fabricação de Roupas;286;0,0006;2016
Trabalhador de Fabricação e Preparação de Alimentos e Bebidas;211;0,0004;2016
Trabalhador de Fabricação, Vulcanização e Reparação de Pneumáticos;23;0;2016
Trabalhador de Hotelaria;54;0,0001;2016
Trabalhador de Minas e Pedreiras, Sondador e Assemelhados;53;0,0001;2016
Trabalhador de Tratamento de Fumo e de Fabricação de Cigarros/Charutos;3;0;2016
Trabalhador de Usinagem de Metais;57;0,0001;2016
Trabalhador em Atividade de Processamento Químico;29;0,0001;2016
Tradutor, Intérprete e Filólogo;6;0;2016
Técnico Contabilidade, Estatística, Economia Doméstica e Administração;795;0,0016;2016
Técnico Têxtil;20;0;2016
Técnico de Biologia;17;0;2016
Técnico de Eletricidade, Eletrônica e Telecomunicações;657;0,0013;2016
Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);3214;0,0065;2016
Técnico de Laboratório e Raios X;381;0,0008;2016
Técnico de Mecânica;183;0,0004;2016
Técnico de Mineração, Metalurgia e Geologia;50;0,0001;2016
Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;278;0,0006;2016
Técnico de Química;64;0,0001;2016
Técnico em Agronomia e Agrimensura;633;0,0013;2016
Técnico em Edificações;123;0,0002;2016
Técnico em Informática;485;0,001;2016
Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;4794;0,0096;2016
Vendedor de Comércio Varejista e Atacadista;4245;0,0085;2016
Vereador;24325;0,0489;2016
Veterinário;550;0,0011;2016
Vigilante;4366;0,0088;2016
Zootecnista;91;0,0002;2016
Estudante, Bolsista, Estagiário e Assemelhados;8273;0,0148;2020
Técnico em Edificações;178;0,0003;2020
Pecuarista;1614;0,0029;2020
Carpinteiro, Marceneiro e Assemelhados;1306;0,0023;2020
Frentista;938;0,0017;2020
Técnico de Mecânica;228;0,0004;2020
Técnico em Informática;525;0,0009;2020
Padeiro, Confeiteiro e Assemelhados;1267;0,0023;2020
Publicitário;624;0,0011;2020
Sociólogo;115;0,0002;2020
Cantor e Compositor;786;0,0014;2020
Artista Plástico e Assemelhados;272;0,0005;2020
Funileiro;245;0,0004;2020
Historiador;82;0,0001;2020
Garçom;559;0,001;2020
Estivador, Carregador e Assemelhados;115;0,0002;2020
Técnico de Biologia;12;0;2020
Zootecnista;86;0,0002;2020
Tradutor, Intérprete e Filólogo;30;0,0001;2020
Paramédico;4;0;2020
Empresário;33422;0,0599;2020
Cabeleireiro e Barbeiro;5962;0,0107;2020
Sacerdote ou Membro de Ordem ou Seita Religiosa;919;0,0016;2020
Supervisor, Inspetor e Agente de Compras e Vendas;630;0,0011;2020
Nutricionista e Assemelhados;315;0,0006;2020
Trabalhador Metalúrgico e Siderúrgico;347;0,0006;2020
Bancário e Economiário;644;0,0012;2020
Policial Civil;907;0,0016;2020
Trabalhador em Atividade de Processamento Químico;17;0;2020
Comunicólogo;114;0,0002;2020
Guia de Turismo;164;0,0003;2020
Agenciador de Propaganda;98;0,0002;2020
Lavandeiro, Tintureiro e Assemelhados;50;0,0001;2020
Trabalhador de Fabricação de Produtos Têxteis (Exceto Roupas);49;0,0001;2020
Office-Boy e Contínuo;59;0,0001;2020
Modelo;40;0,0001;2020
Montador de Máquinas;58;0,0001;2020
Leiloeiro, Avaliador e Assemelhados;9;0;2020
Guardador de Veículos;8;0;2020
Vendedor de Comércio Varejista e Atacadista;5414;0,0097;2020
Professor e Instrutor de Formação Profissional;1662;0,003;2020
Agente Postal;284;0,0005;2020
Artesão;1124;0,002;2020
Químico;105;0,0002;2020
Agente de Viagem;139;0,0002;2020
Tabelião;62;0,0001;2020
Petroleiro;24;0;2020
Economista Doméstico;16;0;2020
Físico;7;0;2020
Comissário de Bordo;7;0;2020
Senador;2;0;2020
Diplomata;1;0;2020
Enfermeiro;3916;0,007;2020
Corretor de Imóveis, Seguros, Títulos e Valores;2644;0,0047;2020
Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);4688;0,0084;2020
Lanterneiro e Pintor de Veículos;176;0,0003;2020
Vigilante;4733;0,0085;2020
Detetive Particular;39;0,0001;2020
Almoxarife;349;0,0006;2020
Serventuário de Justiça;139;0,0002;2020
Escultor e Pintor;189;0,0003;2020
Artista de Circo;53;0,0001;2020
Estofador;80;0,0001;2020
Salva-Vidas;32;0,0001;2020
Capitalista de Ativos Financeiros;7;0;2020
Motorista Particular;6088;0,0109;2020
Prefeito;2241;0,004;2020
Aposentado (Exceto Servidor Público);19475;0,0349;2020
Auxiliar de Laboratório;199;0,0004;2020
Técnico de Eletricidade, Eletrônica e Telecomunicações;948;0,0017;2020
Faxineiro;992;0,0018;2020
Trabalhador de Artes Gráficas;72;0,0001;2020
Carvoeiro;26;0;2020
Leiturista;82;0,0001;2020
Engraxate;6;0;2020
Meteorologista;2;0;2020
Militar Reformado;1751;0,0031;2020
Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;418;0,0007;2020
Servidor Público Civil Aposentado;1525;0,0027;2020
Pescador;2805;0,005;2020
Atleta Profissional e Técnico em Desportos;326;0,0006;2020
Contador;2206;0,004;2020
Taxista;1818;0,0033;2020
Desenhista;166;0,0003;2020
Operador de Equipamento de Rádio, Televisão, Som e Cinema;138;0,0002;2020
Trabalhador de Fabricação, Vulcanização e Reparação de Pneumáticos;14;0;2020
Trabalhador de Hotelaria;54;0,0001;2020
Trabalhador de Fabricação de Produtos de Borracha e Plástico;20;0;2020
Joalheiro e Ourives;16;0;2020
Ministro do Poder Judiciário;1;0;2020
Gerente;2283;0,0041;2020
Agente Administrativo;3977;0,0071;2020
Dona de Casa;22332;0,04;2020
Assistente Social;2257;0,004;2020
Operador de Aparelhos de Produção Industrial;1289;0,0023;2020
Manicure e Maquilador;1007;0,0018;2020
Policial Militar;3607;0,0065;2020
Médico;2734;0,0049;2020
Ceramista e Oleiro;76;0,0001;2020
Gari ou Lixeiro;507;0,0009;2020
Economista;327;0,0006;2020
Matemático e Atuário;21;0;2020
Analista de Sistemas;347;0,0006;2020
Oceanógrafo;29;0,0001;2020
Tapeceiro;122;0,0002;2020
Jardineiro;461;0,0008;2020
Fiscal de Transporte Coletivo;47;0,0001;2020
Garimpeiro;64;0,0001;2020
Trabalhador de Fabricação de Papel e Papelão;15;0;2020
Antropólogo;8;0;2020
Músico;1526;0,0027;2020
Recepcionista;1003;0,0018;2020
Cozinheiro;1870;0,0034;2020
Pedagogo;2994;0,0054;2020
Cobrador de Transporte Coletivo;191;0,0003;2020
Fiscal;495;0,0009;2020
Secretário e Datilógrafo;942;0,0017;2020
Fisioterapeuta e Terapeuta Ocupacional;896;0,0016;2020
Torneiro Mecânico;187;0,0003;2020
Bombeiro e Instalador de Gás, Água, Esgoto e Assemelhados;89;0,0002;2020
Técnico de Química;94;0,0002;2020
Ferroviário;27;0;2020
Arquivista e Museólogo;20;0;2020
Servidor Público Municipal;35487;0,0636;2020
Motorista de Veículos de Transporte de Carga;5221;0,0094;2020
Porteiro de Edifício, Ascensorista, Garagista e Zelador;840;0,0015;2020
Operador de Implemento de Agricultura, Pecuária e Exploração Florestal;685;0,0012;2020
Eletricista e Assemelhados;2621;0,0047;2020
Magistrado;10;0;2020
Veterinário;656;0,0012;2020
Operador de Computador;123;0,0002;2020
Agrônomo;535;0,001;2020
Embalador, Empacotador e Assemelhados;228;0,0004;2020
Engenheiro;2699;0,0048;2020
Administrador;7499;0,0134;2020
Bombeiro Militar;350;0,0006;2020
Trabalhador de Minas e Pedreiras, Sondador e Assemelhados;48;0,0001;2020
Encanador, Soldador, Chapeador e Caldeireiro;392;0,0007;2020
Geólogo;15;0;2020
Comandante de Embarcações;16;0;2020
Governanta;17;0;2020
Escritor e Crítico;87;0,0002;2020
Trabalhador Florestal;68;0,0001;2020
Advogado;11074;0,0199;2020
Professor de Ensino Médio;8894;0,0159;2020
Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;4526;0,0081;2020
Geógrafo;84;0,0002;2020
Montador de Estrutura Metálica;175;0,0003;2020
Atendente de Lanchonete e Restaurante;519;0,0009;2020
Técnico de Laboratório e Raios X;455;0,0008;2020
Feirante, Ambulante e Mascate;536;0,001;2020
Digitador;127;0,0002;2020
Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados;85;0,0002;2020
Arqueólogo;7;0;2020
Cortador, Polidor e Gravador de Pedras;18;0;2020
Programador de Computador;65;0,0001;2020
Mestre e Contramestre de Embarcação;11;0;2020
Membro do Ministério Público;4;0;2020
Bacteriologista e Assemelhados;5;0;2020
Mecânico de Manutenção;3439;0,0062;2020
Esteticista;505;0,0009;2020
Protético;155;0,0003;2020
Despachante;400;0,0007;2020
Agente de Serviços Funerários e Embalsamador;125;0,0002;2020
Fonoaudiólogo;87;0,0002;2020
Ministro de Estado;9;0;2020
Trabalhador de Curtimento;4;0;2020
Vereador;24769;0,0444;2020
Trabalhador Rural;8596;0,0154;2020
Auxiliar de Escritório e Assemelhados;4442;0,008;2020
Ocupante de Cargo em Comissão;491;0,0009;2020
Massagista;213;0,0004;2020
Técnico Contabilidade, Estatística, Economia Doméstica e Administração;955;0,0017;2020
Catador de Recicláveis;234;0,0004;2020
Diretor de Estabelecimento de Ensino;361;0,0006;2020
Decorador;158;0,0003;2020
Astrólogo;6;0;2020
Geofísico;1;0;2020
Professor de Ensino Fundamental;12632;0,0227;2020
Representante Comercial;1824;0,0033;2020
Farmacêutico;926;0,0017;2020
Locutor e Comentarista de Rádio e Televisão e Radialista;1674;0,003;2020
Biomédico;154;0,0003;2020
Chaveiro;97;0,0002;2020
Astrônomo;100;0,0002;2020
Diretor de Empresas;191;0,0003;2020
Serralheiro;795;0,0014;2020
Cientista Político;42;0,0001;2020
Trabalhador de Fabricação de Calçados e Artefatos de Couro;150;0,0003;2020
Coveiro;59;0,0001;2020
Coreógrafo e Bailarino;55;0,0001;2020
Jornaleiro;42;0,0001;2020
Biólogo;300;0,0005;2020
Produtor Agropecuário;3027;0,0054;2020
Comerciário;2672;0,0048;2020
Agente de Saúde e Sanitarista;3866;0,0069;2020
Telefonista;133;0,0002;2020
Empregado Doméstico;1351;0,0024;2020
Lavador de Veículos;176;0,0003;2020
Industrial;631;0,0011;2020
Bibliotecário;64;0,0001;2020
Odontólogo;1364;0,0024;2020
Marinheiro Civil, Canoeiro, Embarcado e Assemelhados;155;0,0003;2020
Relações-Públicas;113;0,0002;2020
Técnico de Mineração, Metalurgia e Geologia;87;0,0002;2020
Técnico Têxtil;16;0;2020
Membro das Forças Armadas;187;0,0003;2020
Trabalhador de Tratamento de Fumo e de Fabricação de Cigarros/Charutos;10;0;2020
Motorista de Veículos de Transporte Coletivo de Passageiros;6156;0,011;2020
Motoboy;1320;0,0024;2020
Comerciante;30767;0,0552;2020
Servidor Público Estadual;5577;0,01;2020
Trabalhador de Fabricação de Roupas;265;0,0005;2020
Psicólogo;1049;0,0019;2020
Professor de Ensino Superior;1548;0,0028;2020
Técnico em Agronomia e Agrimensura;645;0,0012;2020
Fotógrafo e Assemelhados;686;0,0012;2020
Securitário;53;0,0001;2020
Deputado;183;0,0003;2020
Trabalhador de Fabricação e Preparação de Alimentos e Bebidas;239;0,0004;2020
Servidor da Justiça Eleitoral;10;0;2020
Agricultor;38070;0,0683;2020
Jornalista e Redator;1620;0,0029;2020
Bombeiro Civil;386;0,0007;2020
Trabalhador de Construção Civil;4005;0,0072;2020
Servidor Público Federal;1424;0,0026;2020
Terapeuta;220;0,0004;2020
Arquiteto;457;0,0008;2020
