Ocupação;Quantitativo;Porcentagem;Data de carga
Leiturista;54;0,0001;2024-12-29 16:30:14
Auxiliar de Laboratório;129;0,0003;2024-12-29 16:30:14
Carvoeiro;15;0;2024-12-29 16:30:14
Meteorologista;2;0;2024-12-29 16:30:14
Engraxate;6;0;2024-12-29 16:30:14
PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA, FAXINEIRO E ZELADOR;82;0,0002;2024-12-29 16:30:14
Servidor Público Civil Aposentado;1309;0,0028;2024-12-29 16:30:14
Contador;1682;0,0036;2024-12-29 16:30:14
PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;1394;0,003;2024-12-29 16:30:14
Pescador;2352;0,0051;2024-12-29 16:30:14
Taxista;1216;0,0026;2024-12-29 16:30:14
Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;326;0,0007;2024-12-29 16:30:14
Operador de Equipamento de Rádio, Televisão, Som e Cinema;80;0,0002;2024-12-29 16:30:14
Atleta Profissional e Técnico em Desportos;216;0,0005;2024-12-29 16:30:14
Militar Reformado;1185;0,0026;2024-12-29 16:30:14
Trabalhador de Hotelaria;48;0,0001;2024-12-29 16:30:14
Trabalhador de Fabricação de Produtos de Borracha e Plástico;17;0;2024-12-29 16:30:14
Desenhista;88;0,0002;2024-12-29 16:30:14
Trabalhador de Fabricação, Vulcanização e Reparação de Pneumáticos;15;0;2024-12-29 16:30:14
Joalheiro e Ourives;13;0;2024-12-29 16:30:14
Dona de Casa;12456;0,0269;2024-12-29 16:30:14
Policial Militar;2805;0,0061;2024-12-29 16:30:14
Médico;2486;0,0054;2024-12-29 16:30:14
Agente Administrativo;3117;0,0067;2024-12-29 16:30:14
Assistente Social;2183;0,0047;2024-12-29 16:30:14
Gerente;2073;0,0045;2024-12-29 16:30:14
Manicure e Maquilador;689;0,0015;2024-12-29 16:30:14
Gari ou Lixeiro;432;0,0009;2024-12-29 16:30:14
Operador de Aparelhos de Produção Industrial;851;0,0018;2024-12-29 16:30:14
Analista de Sistemas;299;0,0006;2024-12-29 16:30:14
Jardineiro;358;0,0008;2024-12-29 16:30:14
Economista;247;0,0005;2024-12-29 16:30:14
Tapeceiro;62;0,0001;2024-12-29 16:30:14
Antropólogo;12;0;2024-12-29 16:30:14
Oceanógrafo;18;0;2024-12-29 16:30:14
Ceramista e Oleiro;45;0,0001;2024-12-29 16:30:14
Trabalhador de Fabricação de Papel e Papelão;12;0;2024-12-29 16:30:14
Garimpeiro;58;0,0001;2024-12-29 16:30:14
Matemático e Atuário;12;0;2024-12-29 16:30:14
Fiscal de Transporte Coletivo;14;0;2024-12-29 16:30:14
Recepcionista;881;0,0019;2024-12-29 16:30:14
Pedagogo;2522;0,0054;2024-12-29 16:30:14
Cozinheiro;1560;0,0034;2024-12-29 16:30:14
Músico;971;0,0021;2024-12-29 16:30:14
Fisioterapeuta e Terapeuta Ocupacional;970;0,0021;2024-12-29 16:30:14
Torneiro Mecânico;119;0,0003;2024-12-29 16:30:14
SECRETÁRIO,ESTENÓGRAFO,DATILÓGRAFO,RECEPCIONISTA,TELEFONISTA,TAQUÍGRAF;386;0,0008;2024-12-29 16:30:14
Fiscal;368;0,0008;2024-12-29 16:30:14
Secretário e Datilógrafo;288;0,0006;2024-12-29 16:30:14
Cobrador de Transporte Coletivo;66;0,0001;2024-12-29 16:30:14
BIÓLOGO E BIOMÉDICO;15;0;2024-12-29 16:30:14
Bombeiro e Instalador de Gás, Água, Esgoto e Assemelhados;57;0,0001;2024-12-29 16:30:14
Técnico de Química;53;0,0001;2024-12-29 16:30:14
Ferroviário;22;0;2024-12-29 16:30:14
Arquivista e Museólogo;11;0;2024-12-29 16:30:14
Outros;101431;0,2189;2024-12-29 16:30:14
Servidor Público Municipal;31634;0,0683;2024-12-29 16:30:14
Motorista de Veículos de Transporte de Carga;4189;0,009;2024-12-29 16:30:14
Administrador;8569;0,0185;2024-12-29 16:30:14
Encanador, Soldador, Chapeador e Caldeireiro;225;0,0005;2024-12-29 16:30:14
Bombeiro Militar;262;0,0006;2024-12-29 16:30:14
Agrônomo;464;0,001;2024-12-29 16:30:14
Eletricista e Assemelhados;2001;0,0043;2024-12-29 16:30:14
Porteiro de Edifício, Ascensorista, Garagista e Zelador;424;0,0009;2024-12-29 16:30:14
Engenheiro;2346;0,0051;2024-12-29 16:30:14
Veterinário;796;0,0017;2024-12-29 16:30:14
Embalador, Empacotador e Assemelhados;134;0,0003;2024-12-29 16:30:14
Operador de Implemento de Agricultura, Pecuária e Exploração Florestal;719;0,0016;2024-12-29 16:30:14
Trabalhador Florestal;45;0,0001;2024-12-29 16:30:14
Operador de Computador;79;0,0002;2024-12-29 16:30:14
Escritor e Crítico;98;0,0002;2024-12-29 16:30:14
Comandante de Embarcações;8;0;2024-12-29 16:30:14
Trabalhador de Minas e Pedreiras, Sondador e Assemelhados;33;0,0001;2024-12-29 16:30:14
Governanta;13;0;2024-12-29 16:30:14
Magistrado;8;0;2024-12-29 16:30:14
Geólogo;15;0;2024-12-29 16:30:14
PRESIDENTE DA REPÚBLICA, MINISTRO DE ESTADO, GOVERNADOR E PREFEITO;4;0;2024-12-29 16:30:14
Professor de Ensino Médio;5429;0,0117;2024-12-29 16:30:14
Advogado;10305;0,0222;2024-12-29 16:30:14
Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;2429;0,0052;2024-12-29 16:30:14
Programador de Computador;53;0,0001;2024-12-29 16:30:14
Feirante, Ambulante e Mascate;271;0,0006;2024-12-29 16:30:14
Atendente de Lanchonete e Restaurante;381;0,0008;2024-12-29 16:30:14
Digitador;109;0,0002;2024-12-29 16:30:14
Técnico de Laboratório e Raios X;397;0,0009;2024-12-29 16:30:14
Montador de Estrutura Metálica;149;0,0003;2024-12-29 16:30:14
Geógrafo;55;0,0001;2024-12-29 16:30:14
Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados;92;0,0002;2024-12-29 16:30:14
ENCANADOR,SOLDADOR,CHAPEADOR,CALDEIREIRO,MONTADOR DE ESTRUTURA METÁLIC;78;0,0002;2024-12-29 16:30:14
Cortador, Polidor e Gravador de Pedras;14;0;2024-12-29 16:30:14
Mestre e Contramestre de Embarcação;6;0;2024-12-29 16:30:14
Membro do Ministério Público;2;0;2024-12-29 16:30:14
Arqueólogo;2;0;2024-12-29 16:30:14
Bacteriologista e Assemelhados;2;0;2024-12-29 16:30:14
Mecânico de Manutenção;2701;0,0058;2024-12-29 16:30:14
Despachante;311;0,0007;2024-12-29 16:30:14
Esteticista;449;0,001;2024-12-29 16:30:14
Agente de Serviços Funerários e Embalsamador;105;0,0002;2024-12-29 16:30:14
Protético;110;0,0002;2024-12-29 16:30:14
ESCULTOR, PINTOR, ARTISTA PLÁSTICO E ASSEMELHADOS;66;0,0001;2024-12-29 16:30:14
Fonoaudiólogo;79;0,0002;2024-12-29 16:30:14
Ministro de Estado;6;0;2024-12-29 16:30:14
Trabalhador de Curtimento;2;0;2024-12-29 16:30:14
Vereador;26687;0,0576;2024-12-29 16:30:14
Auxiliar de Escritório e Assemelhados;3161;0,0068;2024-12-29 16:30:14
CABELEIREIRO, BARBEIRO, MANICURE, MAQUILADOR, ESTETICISTA E MASSAGISTA;816;0,0018;2024-12-29 16:30:14
Trabalhador Rural;7040;0,0152;2024-12-29 16:30:14
Técnico Contabilidade, Estatística, Economia Doméstica e Administração;523;0,0011;2024-12-29 16:30:14
Diretor de Estabelecimento de Ensino;387;0,0008;2024-12-29 16:30:14
Decorador;118;0,0003;2024-12-29 16:30:14
Massagista;229;0,0005;2024-12-29 16:30:14
Ocupante de Cargo em Comissão;435;0,0009;2024-12-29 16:30:14
Astrólogo;4;0;2024-12-29 16:30:14
Catador de Recicláveis;175;0,0004;2024-12-29 16:30:14
Geofísico;2;0;2024-12-29 16:30:14
Farmacêutico;996;0,0021;2024-12-29 16:30:14
Professor de Ensino Fundamental;10079;0,0218;2024-12-29 16:30:14
Diretor de Empresas;146;0,0003;2024-12-29 16:30:14
Representante Comercial;1160;0,0025;2024-12-29 16:30:14
Locutor e Comentarista de Rádio e Televisão e Radialista;1112;0,0024;2024-12-29 16:30:14
Serralheiro;560;0,0012;2024-12-29 16:30:14
Trabalhador de Fabricação de Calçados e Artefatos de Couro;80;0,0002;2024-12-29 16:30:14
Chaveiro;69;0,0001;2024-12-29 16:30:14
Biomédico;166;0,0004;2024-12-29 16:30:14
Jornaleiro;13;0;2024-12-29 16:30:14
Astrônomo;60;0,0001;2024-12-29 16:30:14
Cientista Político;46;0,0001;2024-12-29 16:30:14
Coveiro;58;0,0001;2024-12-29 16:30:14
Coreógrafo e Bailarino;35;0,0001;2024-12-29 16:30:14
Não divulgável;45;0,0001;2024-12-29 16:30:14
Produtor Agropecuário;3127;0,0067;2024-12-29 16:30:14
Telefonista;68;0,0001;2024-12-29 16:30:14
Empregado Doméstico;873;0,0019;2024-12-29 16:30:14
Agente de Saúde e Sanitarista;3157;0,0068;2024-12-29 16:30:14
Comerciário;1534;0,0033;2024-12-29 16:30:14
Odontólogo;1227;0,0026;2024-12-29 16:30:14
Industrial;395;0,0009;2024-12-29 16:30:14
Lavador de Veículos;139;0,0003;2024-12-29 16:30:14
Bibliotecário;39;0,0001;2024-12-29 16:30:14
Biólogo;217;0,0005;2024-12-29 16:30:14
Relações-Públicas;82;0,0002;2024-12-29 16:30:14
Marinheiro Civil, Canoeiro, Embarcado e Assemelhados;108;0,0002;2024-12-29 16:30:14
Membro das Forças Armadas;96;0,0002;2024-12-29 16:30:14
Técnico de Mineração, Metalurgia e Geologia;61;0,0001;2024-12-29 16:30:14
Técnico Têxtil;21;0;2024-12-29 16:30:14
Trabalhador de Tratamento de Fumo e de Fabricação de Cigarros/Charutos;3;0;2024-12-29 16:30:14
Motorista de Veículos de Transporte Coletivo de Passageiros;5165;0,0111;2024-12-29 16:30:14
Comerciante;20125;0,0434;2024-12-29 16:30:14
Servidor Público Estadual;4241;0,0092;2024-12-29 16:30:14
Psicólogo;1052;0,0023;2024-12-29 16:30:14
Motoboy;990;0,0021;2024-12-29 16:30:14
Professor de Ensino Superior;944;0,002;2024-12-29 16:30:14
Trabalhador de Fabricação e Preparação de Alimentos e Bebidas;170;0,0004;2024-12-29 16:30:14
Técnico em Agronomia e Agrimensura;475;0,001;2024-12-29 16:30:14
Fotógrafo e Assemelhados;437;0,0009;2024-12-29 16:30:14
Trabalhador de Fabricação de Roupas;221;0,0005;2024-12-29 16:30:14
Securitário;30;0,0001;2024-12-29 16:30:14
Servidor da Justiça Eleitoral;6;0;2024-12-29 16:30:14
Deputado;155;0,0003;2024-12-29 16:30:14
SENADOR, DEPUTADO E VEREADOR;38;0,0001;2024-12-29 16:30:14
BIBLIOTECÁRIO, ARQUIVISTA, MUSEÓLOGO E ARQUEÓLOGO;3;0;2024-12-29 16:30:14
Agricultor;31357;0,0677;2024-12-29 16:30:14
Trabalhador de Construção Civil;3132;0,0068;2024-12-29 16:30:14
Produtor de Espetáculos Públicos;197;0,0004;2024-12-29 16:30:14
Jornalista e Redator;1407;0,003;2024-12-29 16:30:14
Arquiteto;416;0,0009;2024-12-29 16:30:14
Terapeuta;358;0,0008;2024-12-29 16:30:14
Ator e Diretor de Espetáculos Públicos;93;0,0002;2024-12-29 16:30:14
Servidor Público Federal;994;0,0021;2024-12-29 16:30:14
Trabalhador de Usinagem de Metais;32;0,0001;2024-12-29 16:30:14
Alfaiate e Costureiro;299;0,0006;2024-12-29 16:30:14
Piloto de Aviação Comercial, Navegador, Mecânico de Vôo e Assemelhados;25;0,0001;2024-12-29 16:30:14
Operador de Equipamento Médico e Odontológico;13;0;2024-12-29 16:30:14
Bombeiro Civil;266;0,0006;2024-12-29 16:30:14
Fiandeiro, Tecelão, Tingidor e Assemelhados;14;0;2024-12-29 16:30:14
Maquinista e Foguista de Embarcações e Assemelhados;35;0,0001;2024-12-29 16:30:14
Operador de Instalação de Produção de Energia Elétrica e Nuclear;27;0,0001;2024-12-29 16:30:14
ESTIVADOR, CARREGADOR, EMBALADOR E ASSEMELHADOS;25;0,0001;2024-12-29 16:30:14
Chapeleiro;5;0;2024-12-29 16:30:14
Relojoeiro e Montador de Instrumento de Precisão;14;0;2024-12-29 16:30:14
Demonstrador;9;0;2024-12-29 16:30:14
Estatístico;3;0;2024-12-29 16:30:14
