Ocupação;Quantitativo;Porcentagem;Data de carga
Joalheiro e Ourives;14;0;2023-02-14 08:47:37
Jornaleiro;48;0,0001;2023-02-14 08:47:37
Jornalista e Redator;1108;0,0023;2023-02-14 08:47:37
Lanterneiro e Pintor de Veículos;157;0,0003;2023-02-14 08:47:37
Lavador de Veículos;122;0,0003;2023-02-14 08:47:37
Lavandeiro, Tintureiro e Assemelhados;35;0,0001;2023-02-14 08:47:37
Leiloeiro, Avaliador e Assemelhados;15;0;2023-02-14 08:47:37
Leiturista;67;0,0001;2023-02-14 08:47:37
Locutor e Comentarista de Rádio e Televisão e Radialista;1617;0,0033;2023-02-14 08:47:37
Magistrado;25;0,0001;2023-02-14 08:47:37
Manicure e Maquilador;443;0,0009;2023-02-14 08:47:37
Maquinista e Foguista de Embarcações e Assemelhados;32;0,0001;2023-02-14 08:47:37
Marinheiro Civil, Canoeiro, Embarcado e Assemelhados;123;0,0003;2023-02-14 08:47:37
Massagista;154;0,0003;2023-02-14 08:47:37
Matemático e Atuário;23;0;2023-02-14 08:47:37
Mecânico de Manutenção;2861;0,0059;2023-02-14 08:47:37
Membro das Forças Armadas;191;0,0004;2023-02-14 08:47:37
Membro do Ministério Público;8;0;2023-02-14 08:47:37
Mestre e Contramestre de Embarcação;10;0;2023-02-14 08:47:37
Meteorologista;9;0;2023-02-14 08:47:37
Militar Reformado;1300;0,0027;2023-02-14 08:47:37
Ministro de Estado;29;0,0001;2023-02-14 08:47:37
Modelo;26;0,0001;2023-02-14 08:47:37
Montador de Estrutura Metálica;132;0,0003;2023-02-14 08:47:37
Montador de Máquinas;94;0,0002;2023-02-14 08:47:37
Motoboy;927;0,0019;2023-02-14 08:47:37
Motorista Particular;4706;0,0097;2023-02-14 08:47:37
Motorista de Veículos de Transporte Coletivo de Passageiros;7018;0,0145;2023-02-14 08:47:37
Motorista de Veículos de Transporte de Carga;4931;0,0102;2023-02-14 08:47:37
Médico;3078;0,0064;2023-02-14 08:47:37
Músico;1062;0,0022;2023-02-14 08:47:37
Nutricionista e Assemelhados;167;0,0003;2023-02-14 08:47:37
Não divulgável;1086;0,0022;2023-02-14 08:47:37
Oceanógrafo;31;0,0001;2023-02-14 08:47:37
Ocupante de Cargo em Comissão;932;0,0019;2023-02-14 08:47:37
Odontólogo;1324;0,0027;2023-02-14 08:47:37
Office-Boy e Contínuo;59;0,0001;2023-02-14 08:47:37
Operador de Aparelhos de Produção Industrial;1186;0,0025;2023-02-14 08:47:37
Operador de Computador;131;0,0003;2023-02-14 08:47:37
Operador de Equipamento Médico e Odontológico;28;0,0001;2023-02-14 08:47:37
Operador de Equipamento de Rádio, Televisão, Som e Cinema;154;0,0003;2023-02-14 08:47:37
Operador de Implemento de Agricultura, Pecuária e Exploração Florestal;604;0,0013;2023-02-14 08:47:37
Operador de Instalação de Produção de Energia Elétrica e Nuclear;39;0,0001;2023-02-14 08:47:37
Outros;70166;0,1453;2023-02-14 08:47:37
Padeiro, Confeiteiro e Assemelhados;920;0,0019;2023-02-14 08:47:37
Paramédico;6;0;2023-02-14 08:47:37
Pecuarista;2416;0,005;2023-02-14 08:47:37
Pedagogo;2230;0,0046;2023-02-14 08:47:37
Pescador;2164;0,0045;2023-02-14 08:47:37
Petroleiro;39;0,0001;2023-02-14 08:47:37
Piloto de Aviação Comercial, Navegador, Mecânico de Vôo e Assemelhados;19;0;2023-02-14 08:47:37
Policial Civil;1095;0,0023;2023-02-14 08:47:37
Policial Militar;3596;0,0074;2023-02-14 08:47:37
Porteiro de Edifício, Ascensorista, Garagista e Zelador;526;0,0011;2023-02-14 08:47:37
Prefeito;1949;0,004;2023-02-14 08:47:37
Produtor Agropecuário;2877;0,006;2023-02-14 08:47:37
Produtor de Espetáculos Públicos;250;0,0005;2023-02-14 08:47:37
Professor de Ensino Fundamental;13534;0,028;2023-02-14 08:47:37
Professor de Ensino Médio;11547;0,0239;2023-02-14 08:47:37
Professor de Ensino Superior;1535;0,0032;2023-02-14 08:47:37
Professor e Instrutor de Formação Profissional;1073;0,0022;2023-02-14 08:47:37
Programador de Computador;54;0,0001;2023-02-14 08:47:37
Protético;232;0,0005;2023-02-14 08:47:37
Psicólogo;557;0,0012;2023-02-14 08:47:37
Publicitário;505;0,001;2023-02-14 08:47:37
Químico;111;0,0002;2023-02-14 08:47:37
Recepcionista;849;0,0018;2023-02-14 08:47:37
Relações-Públicas;142;0,0003;2023-02-14 08:47:37
Relojoeiro e Montador de Instrumento de Precisão;29;0,0001;2023-02-14 08:47:37
Representante Comercial;1794;0,0037;2023-02-14 08:47:37
Sacerdote ou Membro de Ordem ou Seita Religiosa;800;0,0017;2023-02-14 08:47:37
Salva-Vidas;27;0,0001;2023-02-14 08:47:37
Secretário e Datilógrafo;1837;0,0038;2023-02-14 08:47:37
Securitário;68;0,0001;2023-02-14 08:47:37
Senador;4;0;2023-02-14 08:47:37
Serralheiro;604;0,0013;2023-02-14 08:47:37
Serventuário de Justiça;304;0,0006;2023-02-14 08:47:37
Servidor Público Civil Aposentado;1793;0,0037;2023-02-14 08:47:37
Servidor Público Estadual;9305;0,0193;2023-02-14 08:47:37
Servidor Público Federal;2461;0,0051;2023-02-14 08:47:37
Servidor Público Municipal;39365;0,0815;2023-02-14 08:47:37
Servidor da Justiça Eleitoral;16;0;2023-02-14 08:47:37
Sociólogo;93;0,0002;2023-02-14 08:47:37
Supervisor, Inspetor e Agente de Compras e Vendas;526;0,0011;2023-02-14 08:47:37
Tabelião;111;0,0002;2023-02-14 08:47:37
Tapeceiro;108;0,0002;2023-02-14 08:47:37
Taquígrafo e Estenógrafo;4;0;2023-02-14 08:47:37
Taxista;1583;0,0033;2023-02-14 08:47:37
Telefonista;207;0,0004;2023-02-14 08:47:37
Terapeuta;103;0,0002;2023-02-14 08:47:37
Torneiro Mecânico;179;0,0004;2023-02-14 08:47:37
Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados;155;0,0003;2023-02-14 08:47:37
Trabalhador Florestal;84;0,0002;2023-02-14 08:47:37
Trabalhador Metalúrgico e Siderúrgico;477;0,001;2023-02-14 08:47:37
Trabalhador Rural;8237;0,0171;2023-02-14 08:47:37
Trabalhador de Artes Gráficas;70;0,0001;2023-02-14 08:47:37
Trabalhador de Construção Civil;3740;0,0077;2023-02-14 08:47:37
Trabalhador de Curtimento;27;0,0001;2023-02-14 08:47:37
Trabalhador de Fabricação de Calçados e Artefatos de Couro;187;0,0004;2023-02-14 08:47:37
Trabalhador de Fabricação de Papel e Papelão;39;0,0001;2023-02-14 08:47:37
Trabalhador de Fabricação de Produtos Têxteis (Exceto Roupas);81;0,0002;2023-02-14 08:47:37
Trabalhador de Fabricação de Produtos de Borracha e Plástico;36;0,0001;2023-02-14 08:47:37
Trabalhador de Fabricação de Roupas;293;0,0006;2023-02-14 08:47:37
Trabalhador de Fabricação e Preparação de Alimentos e Bebidas;194;0,0004;2023-02-14 08:47:37
Trabalhador de Fabricação, Vulcanização e Reparação de Pneumáticos;16;0;2023-02-14 08:47:37
Trabalhador de Hotelaria;46;0,0001;2023-02-14 08:47:37
Trabalhador de Minas e Pedreiras, Sondador e Assemelhados;69;0,0001;2023-02-14 08:47:37
Trabalhador de Tratamento de Fumo e de Fabricação de Cigarros/Charutos;9;0;2023-02-14 08:47:37
Trabalhador de Usinagem de Metais;49;0,0001;2023-02-14 08:47:37
Trabalhador em Atividade de Processamento Químico;32;0,0001;2023-02-14 08:47:37
Tradutor, Intérprete e Filólogo;15;0;2023-02-14 08:47:37
Técnico Contabilidade, Estatística, Economia Doméstica e Administração;912;0,0019;2023-02-14 08:47:37
Técnico Têxtil;14;0;2023-02-14 08:47:37
Técnico de Biologia;13;0;2023-02-14 08:47:37
Técnico de Eletricidade, Eletrônica e Telecomunicações;679;0,0014;2023-02-14 08:47:37
Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);2649;0,0055;2023-02-14 08:47:37
Técnico de Laboratório e Raios X;343;0,0007;2023-02-14 08:47:37
Técnico de Mecânica;173;0,0004;2023-02-14 08:47:37
Técnico de Mineração, Metalurgia e Geologia;63;0,0001;2023-02-14 08:47:37
Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;234;0,0005;2023-02-14 08:47:37
Técnico de Química;81;0,0002;2023-02-14 08:47:37
Técnico em Agronomia e Agrimensura;753;0,0016;2023-02-14 08:47:37
Técnico em Edificações;89;0,0002;2023-02-14 08:47:37
Técnico em Informática;438;0,0009;2023-02-14 08:47:37
Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;4790;0,0099;2023-02-14 08:47:37
Vendedor de Comércio Varejista e Atacadista;3663;0,0076;2023-02-14 08:47:37
Vereador;20821;0,0431;2023-02-14 08:47:37
Veterinário;545;0,0011;2023-02-14 08:47:37
Vigilante;3891;0,0081;2023-02-14 08:47:37
Zootecnista;90;0,0002;2023-02-14 08:47:37
